Year,HD_M_Value,HD_M_US,HD_M_REL_US,HBP_M_Value,HBP_M_US,HBP_M_REL_US,HC_M_Value,HC_M_US,HC_M_REL_US,OB_M_Value,OB_M_US,OB_M_REL_US,DB_M_Value,DB_M_US,DB_M_REL_US,Target_Value
2017Centract,4.3,6.4,-0.328125,32.5,32.4,0.00308642,29.4,34.1,-0.1378,44.5,30.1,0.478405316,6.1,10.8,-0.435185185,2.5
2017Centract,2.6,6.4,-0.59375,10.3,32.4,-0.682098765,39.7,34.1,0.1642,39.5,30.1,0.312292359,5.4,10.8,-0.5,2.2
2017Centract,2.4,6.4,-0.625,28.7,32.4,-0.114197531,38.2,34.1,0.1202,27.1,30.1,-0.099667774,10.1,10.8,-0.064814815,2.4
2017Centract,6,6.4,-0.0625,29.3,32.4,-0.095679012,35.5,34.1,0.0411,29.8,30.1,-0.009966777,13,10.8,0.203703704,2.4
2017Centract,6.1,6.4,-0.046875,34.2,32.4,0.055555556,28.3,34.1,-0.1701,27.3,30.1,-0.093023256,11.9,10.8,0.101851852,4.1
2017Centract,3.2,6.4,-0.5,22.4,32.4,-0.308641975,34.7,34.1,0.0176,21.4,30.1,-0.289036545,12.9,10.8,0.194444444,2.7
2017Centract,5.5,6.4,-0.140625,29.1,32.4,-0.101851852,28.4,34.1,-0.1672,33,30.1,0.096345515,9.9,10.8,-0.083333333,2.8
2017Centract,5.2,6.4,-0.1875,25.4,32.4,-0.216049383,23.6,34.1,-0.3079,39.3,30.1,0.305647841,7.6,10.8,-0.296296296,4.6
2017Centract,8.3,6.4,0.296875,34.2,32.4,0.055555556,29,34.1,-0.1496,25.8,30.1,-0.142857143,10.4,10.8,-0.037037037,2.4
2017Centract,5.3,6.4,-0.171875,18.4,32.4,-0.432098765,21.5,34.1,-0.3695,42,30.1,0.395348837,6.2,10.8,-0.425925926,6.7
2017Centract,4.6,6.4,-0.28125,34.4,32.4,0.061728395,26.5,34.1,-0.2229,27.2,30.1,-0.096345515,5.9,10.8,-0.453703704,2
2017Centract,5.9,6.4,-0.078125,16.1,32.4,-0.50308642,25.1,34.1,-0.2639,34.5,30.1,0.146179402,7.4,10.8,-0.314814815,1.5
2017Centract,9.2,6.4,0.4375,28.2,32.4,-0.12962963,34.8,34.1,0.0205,31.6,30.1,0.049833887,15.9,10.8,0.472222222,2.2
2017Centract,6.6,6.4,0.03125,36,32.4,0.111111111,34.8,34.1,0.0205,31.2,30.1,0.03654485,11.5,10.8,0.064814815,2.6
2017Centract,6.2,6.4,-0.03125,25.2,32.4,-0.222222222,26.9,34.1,-0.2111,25.7,30.1,-0.146179402,10.1,10.8,-0.064814815,2.7
2017Centract,5.9,6.4,-0.078125,16,32.4,-0.50617284,34.1,34.1,0.0000,48.9,30.1,0.624584718,18.2,10.8,0.685185185,1.5
2017Centract,4.5,6.4,-0.296875,28.2,32.4,-0.12962963,30.6,34.1,-0.1026,39.6,30.1,0.315614618,11.2,10.8,0.037037037,3.8
2017Centract,5.9,6.4,-0.078125,19.6,32.4,-0.395061728,37.7,34.1,0.1056,36.1,30.1,0.199335548,5.8,10.8,-0.462962963,7.9
2017Centract,4.5,6.4,-0.296875,24.1,32.4,-0.25617284,29.9,34.1,-0.1232,32.1,30.1,0.066445183,6.4,10.8,-0.407407407,6.1
2017Centract,3.6,6.4,-0.4375,28.9,32.4,-0.108024691,31.9,34.1,-0.0645,36.7,30.1,0.219269103,8.3,10.8,-0.231481481,2.6
2017Centract,5.1,6.4,-0.203125,32.4,32.4,0,33.2,34.1,-0.0264,28.9,30.1,-0.03986711,22.7,10.8,1.101851852,3.6
2017Centract,6.1,6.4,-0.046875,27.6,32.4,-0.148148148,17,34.1,-0.5015,39.7,30.1,0.318936877,12.5,10.8,0.157407407,2.5
2017Centract,4.8,6.4,-0.25,25.6,32.4,-0.209876543,32.8,34.1,-0.0381,31.9,30.1,0.059800664,4.7,10.8,-0.564814815,5.4
2017Centract,3.9,6.4,-0.390625,21.6,32.4,-0.333333333,29.7,34.1,-0.1290,37.1,30.1,0.23255814,14.1,10.8,0.305555556,2.7
2017Centract,4.8,6.4,-0.25,21.2,32.4,-0.345679012,36.7,34.1,0.0762,24.9,30.1,-0.172757475,23.1,10.8,1.138888889,2.5
2017Centract,2.6,6.4,-0.59375,36.6,32.4,0.12962963,32,34.1,-0.0616,26.5,30.1,-0.119601329,7.5,10.8,-0.305555556,3.8
2017Centract,4.5,6.4,-0.296875,24.2,32.4,-0.25308642,34.4,34.1,0.0088,46.1,30.1,0.531561462,8.1,10.8,-0.25,2.3
2017Centract,6,6.4,-0.0625,31.6,32.4,-0.024691358,26.2,34.1,-0.2317,33,30.1,0.096345515,9.3,10.8,-0.138888889,3
2017Centract,4.8,6.4,-0.25,26.9,32.4,-0.169753086,28.7,34.1,-0.1584,31.3,30.1,0.03986711,13.5,10.8,0.25,2.4
2017Centract,6.3,6.4,-0.015625,19.5,32.4,-0.398148148,23.5,34.1,-0.3109,29.7,30.1,-0.013289037,8,10.8,-0.259259259,1.7
2017Centract,4.8,6.4,-0.25,33.4,32.4,0.030864198,31.9,34.1,-0.0645,27.3,30.1,-0.093023256,10.5,10.8,-0.027777778,1.8
2017Centract,4.7,6.4,-0.265625,26,32.4,-0.197530864,24.1,34.1,-0.2933,30.9,30.1,0.026578073,7.6,10.8,-0.296296296,5.2
2017Centract,8.5,6.4,0.328125,27.2,32.4,-0.160493827,37.1,34.1,0.0880,26.4,30.1,-0.122923588,13.5,10.8,0.25,1.9
2017Centract,5.6,6.4,-0.125,17.6,32.4,-0.456790123,35.7,34.1,0.0469,28.9,30.1,-0.03986711,5.4,10.8,-0.5,4.6
2017Centract,4.9,6.4,-0.234375,25.5,32.4,-0.212962963,27.5,34.1,-0.1935,23.5,30.1,-0.219269103,10.3,10.8,-0.046296296,3.9
2017Centract,5.2,6.4,-0.1875,35.6,32.4,0.098765432,29.5,34.1,-0.1349,37.8,30.1,0.255813953,7.2,10.8,-0.333333333,1.6
2017Centract,7.3,6.4,0.140625,35.5,32.4,0.095679012,28,34.1,-0.1789,42.4,30.1,0.408637874,8.9,10.8,-0.175925926,3.9
2017Centract,5.1,6.4,-0.203125,34.5,32.4,0.064814815,33.6,34.1,-0.0147,34.8,30.1,0.156146179,7.4,10.8,-0.314814815,3.1
2017Centract,6.8,6.4,0.0625,25.7,32.4,-0.206790123,29,34.1,-0.1496,31.1,30.1,0.033222591,9.1,10.8,-0.157407407,2.4
2017Centract,7.5,6.4,0.171875,20.1,32.4,-0.37962963,24.9,34.1,-0.2698,24.9,30.1,-0.172757475,7.3,10.8,-0.324074074,3.4
2017Centract,9.6,6.4,0.5,26.7,32.4,-0.175925926,32.7,34.1,-0.0411,37.2,30.1,0.235880399,7.9,10.8,-0.268518519,2.5
2017Centract,4.8,6.4,-0.25,25.9,32.4,-0.200617284,36.1,34.1,0.0587,39.4,30.1,0.3089701,5,10.8,-0.537037037,2.2
2017Centract,6.2,6.4,-0.03125,30.6,32.4,-0.055555556,15.3,34.1,-0.5513,33,30.1,0.096345515,7,10.8,-0.351851852,2.4
2017Centract,7.8,6.4,0.21875,26.6,32.4,-0.179012346,23.1,34.1,-0.3226,32.6,30.1,0.083056478,8,10.8,-0.259259259,2.7
2017Centract,5.2,6.4,-0.1875,34.1,32.4,0.052469136,34.8,34.1,0.0205,27.3,30.1,-0.093023256,6.3,10.8,-0.416666667,5.1
2017Centract,5.1,6.4,-0.203125,29.1,32.4,-0.101851852,24.5,34.1,-0.2815,23.6,30.1,-0.215946844,5,10.8,-0.537037037,3.7
2017Centract,6,6.4,-0.0625,25.2,32.4,-0.222222222,30.3,34.1,-0.1114,43.7,30.1,0.451827243,8.8,10.8,-0.185185185,4
2017Centract,5.6,6.4,-0.125,28,32.4,-0.135802469,26.9,34.1,-0.2111,33.9,30.1,0.126245847,9.2,10.8,-0.148148148,3.6
2017Centract,4.9,6.4,-0.234375,29.4,32.4,-0.092592593,33.7,34.1,-0.0117,24.5,30.1,-0.186046512,8.1,10.8,-0.25,4
2017Centract,4.3,6.4,-0.328125,28.8,32.4,-0.111111111,37.2,34.1,0.0909,34.2,30.1,0.136212625,6.3,10.8,-0.416666667,6
2017Centract,5.2,6.4,-0.1875,27,32.4,-0.166666667,27.6,34.1,-0.1906,43.3,30.1,0.438538206,8.5,10.8,-0.212962963,3.2
2017Centract,7,6.4,0.09375,33,32.4,0.018518519,30.1,34.1,-0.1173,38.7,30.1,0.285714286,8.6,10.8,-0.203703704,5.3
2017Centract,5.4,6.4,-0.15625,35.2,32.4,0.086419753,33.2,34.1,-0.0264,40.3,30.1,0.338870432,9.6,10.8,-0.111111111,0.9
2017Centract,3.8,6.4,-0.40625,20.5,32.4,-0.367283951,36.5,34.1,0.0704,24.1,30.1,-0.199335548,8.3,10.8,-0.231481481,2
2017Centract,35.8,6.4,4.59375,26.5,32.4,-0.182098765,26.3,34.1,-0.2287,28.8,30.1,-0.043189369,8,10.8,-0.259259259,1.5
2017Centract,4.7,6.4,-0.265625,16.3,32.4,-0.49691358,35.5,34.1,0.0411,30.7,30.1,0.019933555,8.7,10.8,-0.194444444,2
2017Centract,5.7,6.4,-0.109375,33.2,32.4,0.024691358,36.9,34.1,0.0821,24.6,30.1,-0.182724252,5.8,10.8,-0.462962963,2.1
2017Centract,3.3,6.4,-0.484375,25.4,32.4,-0.216049383,27.6,34.1,-0.1906,31.6,30.1,0.049833887,8.7,10.8,-0.194444444,1.7
2017Centract,5.9,6.4,-0.078125,25.1,32.4,-0.225308642,28.2,34.1,-0.1730,31.7,30.1,0.053156146,6.5,10.8,-0.398148148,6.9
2017Centract,5.2,6.4,-0.1875,19.1,32.4,-0.410493827,24.2,34.1,-0.2903,32.9,30.1,0.093023256,6.8,10.8,-0.37037037,4
2017Centract,5.6,6.4,-0.125,28.8,32.4,-0.111111111,35.6,34.1,0.0440,25.2,30.1,-0.162790698,5.3,10.8,-0.509259259,2.6
2017Centract,8.9,6.4,0.390625,38.7,32.4,0.194444444,15.6,34.1,-0.5425,24.3,30.1,-0.19269103,9.5,10.8,-0.12037037,1.8
2017Centract,5.7,6.4,-0.109375,27.3,32.4,-0.157407407,33.8,34.1,-0.0088,22.2,30.1,-0.262458472,8.6,10.8,-0.203703704,2.2
2017Centract,5.5,6.4,-0.140625,28.2,32.4,-0.12962963,34.2,34.1,0.0029,45.7,30.1,0.518272425,7,10.8,-0.351851852,3.3
2017Centract,5.3,6.4,-0.171875,19.5,32.4,-0.398148148,34.2,34.1,0.0029,20.8,30.1,-0.3089701,9.2,10.8,-0.148148148,2.4
2017Centract,5.3,6.4,-0.171875,32.1,32.4,-0.009259259,27.2,34.1,-0.2023,31,30.1,0.029900332,9.3,10.8,-0.138888889,2.1
2017Centract,4.3,6.4,-0.328125,23.2,32.4,-0.283950617,25.3,34.1,-0.2581,38.9,30.1,0.292358804,8.9,10.8,-0.175925926,2.3
2017Centract,2.8,6.4,-0.5625,29.6,32.4,-0.086419753,28,34.1,-0.1789,24.2,30.1,-0.196013289,8.9,10.8,-0.175925926,4.7
2017Centract,2.8,6.4,-0.5625,23.3,32.4,-0.280864198,32.9,34.1,-0.0352,24.6,30.1,-0.182724252,6.8,10.8,-0.37037037,1.7
2017Centract,5.3,6.4,-0.171875,31.4,32.4,-0.030864198,32.9,34.1,-0.0352,44.9,30.1,0.491694352,6.3,10.8,-0.416666667,3.4
2017Centract,6.3,6.4,-0.015625,22,32.4,-0.320987654,33.6,34.1,-0.0147,26.5,30.1,-0.119601329,7.3,10.8,-0.324074074,2.1
2017Centract,11.7,6.4,0.828125,28.9,32.4,-0.108024691,27.7,34.1,-0.1877,45.3,30.1,0.504983389,6.8,10.8,-0.37037037,3.6
2017Centract,4.9,6.4,-0.234375,26.8,32.4,-0.172839506,48.5,34.1,0.4223,28.1,30.1,-0.066445183,6.9,10.8,-0.361111111,2.1
2017Centract,5.4,6.4,-0.15625,30.6,32.4,-0.055555556,32.3,34.1,-0.0528,37.1,30.1,0.23255814,9,10.8,-0.166666667,2.8
2017Centract,4.5,6.4,-0.296875,35.6,32.4,0.098765432,36.9,34.1,0.0821,35.3,30.1,0.172757475,5.6,10.8,-0.481481481,3.4
2017Centract,7,6.4,0.09375,29.1,32.4,-0.101851852,30.8,34.1,-0.0968,27.2,30.1,-0.096345515,8.4,10.8,-0.222222222,2.6
2017Centract,4.6,6.4,-0.28125,27.8,32.4,-0.141975309,33.1,34.1,-0.0293,30.5,30.1,0.013289037,11,10.8,0.018518519,0.7
2017Centract,3.1,6.4,-0.515625,39.2,32.4,0.209876543,31.4,34.1,-0.0792,38.4,30.1,0.275747508,9.1,10.8,-0.157407407,4.8
2017Centract,5.6,6.4,-0.125,14.2,32.4,-0.561728395,30.2,34.1,-0.1144,28.1,30.1,-0.066445183,7,10.8,-0.351851852,3.6
2017Centract,5.7,6.4,-0.109375,12,32.4,-0.62962963,32.8,34.1,-0.0381,29.7,30.1,-0.013289037,7.6,10.8,-0.296296296,4.7
2017Centract,5.8,6.4,-0.09375,26.5,32.4,-0.182098765,25.7,34.1,-0.2463,35.4,30.1,0.176079734,7.8,10.8,-0.277777778,2.7
2017Centract,6.7,6.4,0.046875,30.3,32.4,-0.064814815,29.7,34.1,-0.1290,34.7,30.1,0.15282392,7.1,10.8,-0.342592593,2.8
2017Centract,7.6,6.4,0.1875,14.2,32.4,-0.561728395,9.8,34.1,-0.7126,31.1,30.1,0.033222591,9.6,10.8,-0.111111111,2.7
2017Centract,4.9,6.4,-0.234375,26.2,32.4,-0.191358025,33.4,34.1,-0.0205,40.2,30.1,0.335548173,11.2,10.8,0.037037037,1.3
2017Centract,4.8,6.4,-0.25,26.2,32.4,-0.191358025,32.3,34.1,-0.0528,30.6,30.1,0.016611296,10,10.8,-0.074074074,2.3
2017Centract,6.5,6.4,0.015625,37.3,32.4,0.151234568,22.5,34.1,-0.3402,39.6,30.1,0.315614618,11.4,10.8,0.055555556,3.8
2017Centract,4.8,6.4,-0.25,8.6,32.4,-0.734567901,11.7,34.1,-0.6569,24.8,30.1,-0.176079734,13,10.8,0.203703704,2.6
2017Centract,5.4,6.4,-0.15625,34.7,32.4,0.070987654,31.6,34.1,-0.0733,25.6,30.1,-0.149501661,14.4,10.8,0.333333333,2.8
2017Centract,6.5,6.4,0.015625,30.5,32.4,-0.058641975,34.4,34.1,0.0088,25.2,30.1,-0.162790698,12.5,10.8,0.157407407,5.3
2017Centract,5.4,6.4,-0.15625,26.2,32.4,-0.191358025,24.6,34.1,-0.2786,29,30.1,-0.03654485,12.7,10.8,0.175925926,3.2
2017Centract,5.6,6.4,-0.125,37.5,32.4,0.157407407,36.6,34.1,0.0733,31.7,30.1,0.053156146,13.1,10.8,0.212962963,4.6
2017Centract,5.9,6.4,-0.078125,23.6,32.4,-0.271604938,35.9,34.1,0.0528,44.2,30.1,0.468438538,9.6,10.8,-0.111111111,5.8
2017Centract,1.7,6.4,-0.734375,19.7,32.4,-0.391975309,30.1,34.1,-0.1173,30,30.1,-0.003322259,14.8,10.8,0.37037037,2.3
2017Centract,6.1,6.4,-0.046875,35.3,32.4,0.089506173,32.5,34.1,-0.0469,25.3,30.1,-0.159468439,9.8,10.8,-0.092592593,3.4
2017Centract,6.8,6.4,0.0625,28.6,32.4,-0.117283951,28.6,34.1,-0.1613,25.1,30.1,-0.166112957,12.9,10.8,0.194444444,3.1
2017Centract,5,6.4,-0.21875,25,32.4,-0.228395062,35.7,34.1,0.0469,27.2,30.1,-0.096345515,9.9,10.8,-0.083333333,2.6
2017Centract,5.2,6.4,-0.1875,26.9,32.4,-0.169753086,25.1,34.1,-0.2639,25.5,30.1,-0.15282392,13.9,10.8,0.287037037,4.5
2017Centract,5.6,6.4,-0.125,21.2,32.4,-0.345679012,30,34.1,-0.1202,31.1,30.1,0.033222591,6.4,10.8,-0.407407407,1.4
2017Centract,5.8,6.4,-0.09375,26.4,32.4,-0.185185185,27.6,34.1,-0.1906,46.8,30.1,0.554817276,12.4,10.8,0.148148148,2.4
2017Centract,5.6,6.4,-0.125,22,32.4,-0.320987654,29.2,34.1,-0.1437,35.6,30.1,0.182724252,7.6,10.8,-0.296296296,3.4
2017Centract,5.9,6.4,-0.078125,27.9,32.4,-0.138888889,20.7,34.1,-0.3930,43.5,30.1,0.445182724,10.2,10.8,-0.055555556,3.2
2017Centract,5.5,6.4,-0.140625,22.7,32.4,-0.299382716,30.1,34.1,-0.1173,26.5,30.1,-0.119601329,7.5,10.8,-0.305555556,3.9
2017Centract,5.8,6.4,-0.09375,31.2,32.4,-0.037037037,37.1,34.1,0.0880,27.8,30.1,-0.07641196,11.7,10.8,0.083333333,1.6
2017Centract,6.8,6.4,0.0625,27.6,32.4,-0.148148148,30.4,34.1,-0.1085,26.7,30.1,-0.112956811,13.4,10.8,0.240740741,2.5
2017Centract,1,6.4,-0.84375,26.5,32.4,-0.182098765,27,34.1,-0.2082,45.3,30.1,0.504983389,11.7,10.8,0.083333333,6.5
2017Centract,4,6.4,-0.375,25.6,32.4,-0.209876543,25.8,34.1,-0.2434,35,30.1,0.162790698,13.4,10.8,0.240740741,2.9
2017Centract,6,6.4,-0.0625,31.8,32.4,-0.018518519,40.7,34.1,0.1935,27.1,30.1,-0.099667774,12.4,10.8,0.148148148,2.1
2017Centract,4.8,6.4,-0.25,26.8,32.4,-0.172839506,40.8,34.1,0.1965,24.5,30.1,-0.186046512,12.1,10.8,0.12037037,3
2017Centract,5,6.4,-0.21875,27.3,32.4,-0.157407407,32.1,34.1,-0.0587,27.8,30.1,-0.07641196,11.2,10.8,0.037037037,2.5
2017Centract,4.9,6.4,-0.234375,18.5,32.4,-0.429012346,24,34.1,-0.2962,37.3,30.1,0.239202658,10.3,10.8,-0.046296296,0.9
2017Centract,7.3,6.4,0.140625,20.3,32.4,-0.37345679,30,34.1,-0.1202,24.8,30.1,-0.176079734,13.4,10.8,0.240740741,2.2
2017Centract,3.2,6.4,-0.5,25.9,32.4,-0.200617284,35.3,34.1,0.0352,27,30.1,-0.102990033,12,10.8,0.111111111,5.1
2017Centract,3,6.4,-0.53125,17.1,32.4,-0.472222222,29.3,34.1,-0.1408,35.4,30.1,0.176079734,11.2,10.8,0.037037037,2.6
2017Centract,5.5,6.4,-0.140625,38.3,32.4,0.182098765,13,34.1,-0.6188,34,30.1,0.129568106,20.4,10.8,0.888888889,2.5
2017Centract,5.6,6.4,-0.125,28.4,32.4,-0.12345679,30,34.1,-0.1202,33.8,30.1,0.122923588,9.4,10.8,-0.12962963,1.8
2017Centract,5,6.4,-0.21875,25.3,32.4,-0.219135802,29.8,34.1,-0.1261,26.9,30.1,-0.106312292,13.9,10.8,0.287037037,5.1
2017Centract,1.1,6.4,-0.828125,25.6,32.4,-0.209876543,19.1,34.1,-0.4399,27,30.1,-0.102990033,9.7,10.8,-0.101851852,2.4
2017Centract,4.7,6.4,-0.265625,26.4,32.4,-0.185185185,27.4,34.1,-0.1965,28.9,30.1,-0.03986711,12.7,10.8,0.175925926,2.1
2017Centract,5.9,6.4,-0.078125,24.3,32.4,-0.25,34.4,34.1,0.0088,26.6,30.1,-0.11627907,9.3,10.8,-0.138888889,5.4
2017Centract,5.5,6.4,-0.140625,17.5,32.4,-0.459876543,34.2,34.1,0.0029,24,30.1,-0.202657807,13.1,10.8,0.212962963,2
2017Centract,8.2,6.4,0.28125,18.3,32.4,-0.435185185,30.2,34.1,-0.1144,34.4,30.1,0.142857143,12,10.8,0.111111111,1.8
2017Centract,3.4,6.4,-0.46875,40.9,32.4,0.262345679,36.4,34.1,0.0674,33.5,30.1,0.112956811,11.1,10.8,0.027777778,2.8
2017Centract,5.4,6.4,-0.15625,24.4,32.4,-0.24691358,27.9,34.1,-0.1818,30.9,30.1,0.026578073,8,10.8,-0.259259259,6.6
2017Centract,4.6,6.4,-0.28125,29.6,32.4,-0.086419753,34.9,34.1,0.0235,27.3,30.1,-0.093023256,7.4,10.8,-0.314814815,5
2017Centract,5.8,6.4,-0.09375,29.3,32.4,-0.095679012,30.4,34.1,-0.1085,26.4,30.1,-0.122923588,8.6,10.8,-0.203703704,1.6
2017Centract,5.4,6.4,-0.15625,32.5,32.4,0.00308642,35.5,34.1,0.0411,29.6,30.1,-0.016611296,8.2,10.8,-0.240740741,3.7
2017Centract,3.3,6.4,-0.484375,46.8,32.4,0.444444444,36.1,34.1,0.0587,35.8,30.1,0.189368771,7.8,10.8,-0.277777778,1.2
2017Centract,5.5,6.4,-0.140625,16.8,32.4,-0.481481481,34.4,34.1,0.0088,25.2,30.1,-0.162790698,9.3,10.8,-0.138888889,2.5
2017Centract,6.8,6.4,0.0625,28.4,32.4,-0.12345679,24.6,34.1,-0.2786,35.1,30.1,0.166112957,6.6,10.8,-0.388888889,3.9
2017Centract,5.2,6.4,-0.1875,32.6,32.4,0.00617284,34.6,34.1,0.0147,33.8,30.1,0.122923588,7.1,10.8,-0.342592593,2.8
2017Centract,4.5,6.4,-0.296875,27.9,32.4,-0.138888889,30.5,34.1,-0.1056,23.5,30.1,-0.219269103,6.2,10.8,-0.425925926,2.7
2017Centract,4.3,6.4,-0.328125,30.6,32.4,-0.055555556,34,34.1,-0.0029,30.7,30.1,0.019933555,6.5,10.8,-0.398148148,2.2
2017Centract,2.9,6.4,-0.546875,35,32.4,0.080246914,28.9,34.1,-0.1525,30.5,30.1,0.013289037,7.1,10.8,-0.342592593,3.3
2017Centract,3.3,6.4,-0.484375,24.8,32.4,-0.234567901,24.7,34.1,-0.2757,29.6,30.1,-0.016611296,7.3,10.8,-0.324074074,3.5
2017Centract,3.4,6.4,-0.46875,26.1,32.4,-0.194444444,35.6,34.1,0.0440,35.6,30.1,0.182724252,5.9,10.8,-0.453703704,1.7
2017Centract,2.5,6.4,-0.609375,27.6,32.4,-0.148148148,31,34.1,-0.0909,36.8,30.1,0.222591362,6.4,10.8,-0.407407407,3.4
2017Centract,3.5,6.4,-0.453125,26.7,32.4,-0.175925926,36.8,34.1,0.0792,36.5,30.1,0.212624585,7.5,10.8,-0.305555556,2.9
2017Centract,5.9,6.4,-0.078125,36.6,32.4,0.12962963,32.3,34.1,-0.0528,47.8,30.1,0.588039867,10.4,10.8,-0.037037037,2.2
2017Centract,6.2,6.4,-0.03125,27,32.4,-0.166666667,28.9,34.1,-0.1525,31.5,30.1,0.046511628,14.9,10.8,0.37962963,5.2
2017Centract,3.3,6.4,-0.484375,26.8,32.4,-0.172839506,31.7,34.1,-0.0704,31.8,30.1,0.056478405,11.4,10.8,0.055555556,2.2
2017Centract,4.4,6.4,-0.3125,16.4,32.4,-0.49382716,31.5,34.1,-0.0762,26.8,30.1,-0.109634551,12.4,10.8,0.148148148,2.3
2017Centract,5.4,6.4,-0.15625,33.2,32.4,0.024691358,28.8,34.1,-0.1554,35.5,30.1,0.179401993,11.9,10.8,0.101851852,2.4
2017Centract,10.5,6.4,0.640625,19.4,32.4,-0.401234568,24.7,34.1,-0.2757,35.2,30.1,0.169435216,12.3,10.8,0.138888889,2.4
2017Centract,5.8,6.4,-0.09375,25.9,32.4,-0.200617284,36.8,34.1,0.0792,32.3,30.1,0.073089701,11.8,10.8,0.092592593,1.6
2017Centract,4.8,6.4,-0.25,24.5,32.4,-0.24382716,32.4,34.1,-0.0499,47.2,30.1,0.568106312,13.5,10.8,0.25,1.2
2017Centract,3.4,6.4,-0.46875,23.9,32.4,-0.262345679,37,34.1,0.0850,31.7,30.1,0.053156146,10.1,10.8,-0.064814815,3.5
2017Centract,5.1,6.4,-0.203125,21.8,32.4,-0.327160494,26,34.1,-0.2375,26.2,30.1,-0.129568106,11.5,10.8,0.064814815,1.7
2017Centract,8.9,6.4,0.390625,19.8,32.4,-0.388888889,39.3,34.1,0.1525,32.8,30.1,0.089700997,10.9,10.8,0.009259259,3.2
2017Centract,6.3,6.4,-0.015625,39.2,32.4,0.209876543,35.1,34.1,0.0293,27.7,30.1,-0.079734219,11.4,10.8,0.055555556,1.8
2017Centract,6.5,6.4,0.015625,47.5,32.4,0.466049383,33.1,34.1,-0.0293,27.5,30.1,-0.086378738,12.8,10.8,0.185185185,2.8
2017Centract,6.5,6.4,0.015625,27.7,32.4,-0.145061728,30,34.1,-0.1202,37,30.1,0.22923588,12.6,10.8,0.166666667,1.9
2017Centract,4.1,6.4,-0.359375,29.1,32.4,-0.101851852,37.9,34.1,0.1114,46.2,30.1,0.534883721,6.5,10.8,-0.398148148,0.6
2017Centract,6.5,6.4,0.015625,41.1,32.4,0.268518519,35.1,34.1,0.0293,36.6,30.1,0.215946844,11.8,10.8,0.092592593,2.1
2017Centract,7.8,6.4,0.21875,21.9,32.4,-0.324074074,32.6,34.1,-0.0440,40.3,30.1,0.338870432,13.7,10.8,0.268518519,5.8
2017Centract,4.8,6.4,-0.25,38.6,32.4,0.191358025,21.2,34.1,-0.3783,26.1,30.1,-0.132890365,12.1,10.8,0.12037037,3.2
2017Centract,4.4,6.4,-0.3125,28.2,32.4,-0.12962963,32.7,34.1,-0.0411,29.9,30.1,-0.006644518,9.1,10.8,-0.157407407,4.4
2017Centract,4,6.4,-0.375,20.6,32.4,-0.364197531,39.1,34.1,0.1466,29.3,30.1,-0.026578073,13.7,10.8,0.268518519,2.8
2017Centract,6.4,6.4,0,21.7,32.4,-0.330246914,32.4,34.1,-0.0499,44.9,30.1,0.491694352,12.3,10.8,0.138888889,1.8
2017Centract,5,6.4,-0.21875,33.8,32.4,0.043209877,30.2,34.1,-0.1144,24.5,30.1,-0.186046512,12.1,10.8,0.12037037,2
2017Centract,4.9,6.4,-0.234375,23.4,32.4,-0.277777778,37.8,34.1,0.1085,29.8,30.1,-0.009966777,10.8,10.8,0,1.9
2017Centract,2.3,6.4,-0.640625,36.1,32.4,0.114197531,34.3,34.1,0.0059,42.8,30.1,0.42192691,15.2,10.8,0.407407407,2
2017Centract,5.8,6.4,-0.09375,22.5,32.4,-0.305555556,35.9,34.1,0.0528,37.1,30.1,0.23255814,14.5,10.8,0.342592593,3.4
2017Centract,6.3,6.4,-0.015625,33.9,32.4,0.046296296,30.1,34.1,-0.1173,22.3,30.1,-0.259136213,12.5,10.8,0.157407407,2.4
2017Centract,5,6.4,-0.21875,29.9,32.4,-0.077160494,34.4,34.1,0.0088,35.7,30.1,0.186046512,13.7,10.8,0.268518519,3.7
2017Centract,5.2,6.4,-0.1875,28.5,32.4,-0.12037037,28.3,34.1,-0.1701,28.8,30.1,-0.043189369,13.1,10.8,0.212962963,3.1
2017Centract,6.1,6.4,-0.046875,24.6,32.4,-0.240740741,24.9,34.1,-0.2698,24.5,30.1,-0.186046512,10.8,10.8,0,4.4
2017Centract,4.7,6.4,-0.265625,26.5,32.4,-0.182098765,32.2,34.1,-0.0557,30.2,30.1,0.003322259,12.9,10.8,0.194444444,2.3
2017Centract,5,6.4,-0.21875,39.1,32.4,0.206790123,22.9,34.1,-0.3284,36,30.1,0.196013289,10.6,10.8,-0.018518519,2.4
2017Centract,6.4,6.4,0,27.2,32.4,-0.160493827,34.5,34.1,0.0117,28.2,30.1,-0.063122924,9.7,10.8,-0.101851852,1.9
2017Centract,5.5,6.4,-0.140625,22.4,32.4,-0.308641975,36.3,34.1,0.0645,26.7,30.1,-0.112956811,11.6,10.8,0.074074074,2.5
2017Centract,6.4,6.4,0,23.4,32.4,-0.277777778,24.3,34.1,-0.2874,27.3,30.1,-0.093023256,10.3,10.8,-0.046296296,6.2
2017Centract,5.6,6.4,-0.125,32.8,32.4,0.012345679,28.5,34.1,-0.1642,44.8,30.1,0.488372093,8.6,10.8,-0.203703704,3.3
2017Centract,5.7,6.4,-0.109375,32.9,32.4,0.015432099,33.9,34.1,-0.0059,27.4,30.1,-0.089700997,12.3,10.8,0.138888889,6.8
