StkCity,StkMean,StkLowFid,StkHighFid,StkMeanByUS,StkRelByUS,Stk_Lat,Stk_Log
Stk_CA_Fairfield,3.00,2.80,3.30,3.2,-0.07,38.26555443,-122.0642725
Stk_CA_Garden Grove,2.80,2.60,2.90,3.2,-0.13,33.77430615,-117.9263207
Stk_CA_Fremont,2.00,1.80,2.20,3.2,-0.40,37.57292948,-122.0532609
Stk_CA_El Cajon,3.00,2.80,3.30,3.2,-0.07,32.80394474,-116.9433532
Stk_CA_Hayward,2.30,2.20,2.50,3.2,-0.30,37.68344091,-122.0863404
Stk_CA_Fresno,2.00,1.80,2.20,3.2,-0.40,36.87394621,-119.7387266
Stk_CA_Glendale,2.40,2.20,2.70,3.2,-0.27,34.16900493,-118.206072
Stk_CA_Escondido,2.90,2.70,3.20,3.2,-0.10,33.13353351,-117.0640172
Stk_CA_Fremont,1.70,1.50,2.00,3.2,-0.50,37.52736911,-121.9027996
Stk_CA_El Cajon,2.50,2.20,2.80,3.2,-0.23,32.77617404,-116.9557994
Stk_CA_El Cajon,3.20,2.80,3.40,3.2,0.00,32.81137276,-116.9550028
Stk_CA_Fresno,2.00,1.90,2.20,3.2,-0.40,36.82766886,-119.880649
Stk_CA_Fremont,2.10,1.90,2.20,3.2,-0.37,37.5313807,-121.9737793
Stk_CA_Fontana,4.90,4.60,5.30,3.2,0.57,34.09937548,-117.4357865
Stk_CA_Fresno,3.50,3.20,3.80,3.2,0.10,36.73951561,-119.7634494
Stk_CA_Downey,2.70,2.40,2.90,3.2,-0.17,33.93765056,-118.1125021
Stk_CA_Fresno,1.50,1.40,1.60,3.2,-0.57,36.7756017,-119.6820687
Stk_CA_Fresno,2.40,2.20,2.60,3.2,-0.27,36.8418046,-119.9107725
Stk_CA_Hawthorne,2.90,2.60,3.20,3.2,-0.10,33.90555461,-118.341667
Stk_CA_Downey,2.90,2.60,3.10,3.2,-0.10,33.92808289,-118.145311
Stk_CA_Fontana,2.30,2.10,2.50,3.2,-0.30,34.0540517,-117.4510395
Stk_CA_Fremont,1.50,1.40,1.60,3.2,-0.57,37.54242235,-121.9678076
Stk_CA_Glendale,2.60,2.30,3.00,3.2,-0.20,34.17524785,-118.2869322
Stk_CA_Hayward,3.00,2.70,3.40,3.2,-0.07,37.66327231,-122.041514
Stk_CA_El Monte,3.30,3.10,3.50,3.2,0.03,34.06780109,-118.0367893
Stk_CA_Fullerton,2.30,2.10,2.60,3.2,-0.30,33.90250503,-117.8935234
Stk_CA_Hawthorne,1.00,1.00,1.00,3.2,-0.73,33.92572191,-118.3300422
Stk_CA_Fontana,2.70,2.50,3.00,3.2,-0.17,34.08484575,-117.4400681
Stk_CA_Garden Grove,2.50,2.30,2.70,3.2,-0.23,33.77111725,-117.9773596
Stk_CA_Fullerton,1.60,1.50,1.70,3.2,-0.53,33.89263548,-117.8802316
Stk_CA_Fremont,2.00,1.80,2.20,3.2,-0.40,37.57356819,-122.0376752
Stk_CA_Garden Grove,2.40,2.10,2.60,3.2,-0.27,33.7902154,-118.0197752
Stk_CA_Elk Grove,1.80,1.60,2.00,3.2,-0.47,38.40113729,-121.4738198
Stk_CA_Fresno,5.20,4.80,5.60,3.2,0.67,36.6980326,-119.7986533
Stk_CA_Garden Grove,2.80,2.60,3.10,3.2,-0.13,33.78479755,-117.9756343
Stk_CA_Fresno,2.50,2.40,2.70,3.2,-0.23,36.79482752,-119.8879103
Stk_CA_Glendale,3.00,2.70,3.40,3.2,-0.07,34.16148194,-118.2597444
Stk_CA_Garden Grove,2.40,2.20,2.60,3.2,-0.27,33.78445852,-117.9907548
Stk_CA_Fremont,2.40,2.20,2.60,3.2,-0.27,37.56350075,-122.0305373
Stk_CA_Fullerton,3.00,2.70,3.50,3.2,-0.07,33.87938257,-117.8934116
Stk_CA_Escondido,2.10,1.90,2.30,3.2,-0.37,33.09925589,-117.1009416
Stk_CA_Fontana,2.80,2.60,3.10,3.2,-0.13,34.05683663,-117.5115046
Stk_CA_El Cajon,3.60,3.30,3.90,3.2,0.13,32.79770083,-116.9420918
Stk_CA_Fairfield,2.60,2.40,2.70,3.2,-0.20,38.28410509,-122.0150017
Stk_CA_Hayward,2.50,2.30,2.70,3.2,-0.23,37.64282755,-122.0876478
Stk_CA_Fresno,2.60,2.40,2.80,3.2,-0.20,36.74318954,-119.6908956
Stk_CA_Fremont,2.00,1.80,2.20,3.2,-0.40,37.51838956,-121.9748252
Stk_CA_Escondido,3.00,2.60,3.40,3.2,-0.07,33.15162314,-117.1075493
Stk_CA_Fresno,3.80,3.60,4.00,3.2,0.20,36.75834314,-119.781017
Stk_CA_Fairfield,1.00,0.90,1.10,3.2,-0.73,38.27969056,-121.9452212
Stk_CA_Fresno,3.30,3.10,3.60,3.2,0.03,36.7369245,-119.7927734
Stk_CA_Glendale,3.70,3.40,4.00,3.2,0.17,34.12730387,-118.2530809
Stk_CA_Escondido,2.70,2.50,2.90,3.2,-0.17,33.14145332,-117.0593149
Stk_CA_Garden Grove,3.30,3.00,3.70,3.2,0.03,33.79740776,-117.92608
Stk_CA_Hayward,2.60,2.40,2.90,3.2,-0.20,37.62241653,-122.0340994
Stk_CA_Fremont,1.60,1.50,1.70,3.2,-0.53,37.54080034,-121.9787103
Stk_CA_El Monte,2.60,2.40,2.90,3.2,-0.20,34.06850461,-118.0061893
Stk_CA_El Cajon,4.70,4.30,5.20,3.2,0.50,32.79129473,-116.9599184
Stk_CA_Fresno,2.60,2.50,2.80,3.2,-0.20,36.77732135,-119.8691674
Stk_CA_Garden Grove,3.00,2.70,3.30,3.2,-0.07,33.74806644,-117.9610392
Stk_CA_Fresno,3.10,2.90,3.40,3.2,-0.03,36.80107184,-119.7872768
Stk_CA_Glendale,5.20,4.50,6.00,3.2,0.67,34.14447902,-118.2484454
Stk_CA_Hawthorne,2.40,2.20,2.50,3.2,-0.27,33.91307427,-118.3481183
Stk_CA_Fremont,2.60,2.40,2.90,3.2,-0.20,37.58529866,-121.9620587
Stk_CA_Hayward,2.80,2.50,3.00,3.2,-0.13,37.64716966,-122.101583
Stk_CA_Fresno,3.80,3.50,4.10,3.2,0.20,36.74440585,-119.7815371
Stk_CA_Hayward,1.00,1.00,1.00,3.2,-0.73,37.66672591,-122.1079651
Stk_CA_Folsom,2.20,2.00,2.60,3.2,-0.33,38.66628443,-121.1653199
Stk_CA_Garden Grove,3.60,3.30,3.90,3.2,0.13,33.77130597,-117.9150746
Stk_CA_Elk Grove,2.30,2.10,2.50,3.2,-0.30,38.42149889,-121.4718697
Stk_CA_Escondido,2.60,2.30,2.90,3.2,-0.20,33.14947526,-117.0870551
Stk_CA_Escondido,3.10,2.70,3.50,3.2,-0.03,33.06628749,-117.0806835
Stk_CA_Glendale,3.30,2.80,3.70,3.2,0.03,34.14878283,-118.2439771
Stk_CA_Escondido,2.80,2.50,3.00,3.2,-0.13,33.11922003,-117.0692824
Stk_CA_Fontana,2.40,2.30,2.60,3.2,-0.27,34.12867762,-117.4294662
Stk_CA_Folsom,2.00,1.70,2.40,3.2,-0.40,38.67101223,-121.1418753
Stk_CA_Fresno,2.90,2.60,3.20,3.2,-0.10,36.83391023,-119.7450732
Stk_CA_Fremont,2.10,1.80,2.30,3.2,-0.37,37.5345613,-121.942176
Stk_CA_Fremont,1.90,1.70,2.00,3.2,-0.43,37.55320674,-122.0116307
Stk_CA_Elk Grove,2.70,2.50,3.00,3.2,-0.17,38.41685456,-121.425893
Stk_CA_Escondido,2.50,2.30,2.70,3.2,-0.23,33.15306139,-117.0756095
Stk_CA_Fresno,4.70,4.50,5.00,3.2,0.50,36.75833594,-119.8315243
Stk_CA_Fremont,1.00,1.00,1.10,3.2,-0.73,37.55297152,-121.9636214
Stk_CA_Fresno,2.70,2.40,3.10,3.2,-0.17,36.84458537,-119.7395986
Stk_CA_Garden Grove,3.10,2.90,3.30,3.2,-0.03,33.79615053,-117.9469298
Stk_CA_Hayward,1.90,1.80,2.10,3.2,-0.43,37.65523997,-122.0458798
Stk_CA_El Cajon,3.50,3.20,3.70,3.2,0.10,32.79688697,-116.9593301
Stk_CA_Fontana,1.90,1.70,2.00,3.2,-0.43,34.04269435,-117.4982024
Stk_CA_Fresno,4.00,3.80,4.20,3.2,0.27,36.74267892,-119.7748389
Stk_CA_Fresno,2.90,2.60,3.20,3.2,-0.10,36.69825048,-119.8995317
Stk_CA_El Monte,2.90,2.60,3.10,3.2,-0.10,34.0941626,-118.0083331
Stk_CA_Glendale,2.40,2.10,2.70,3.2,-0.27,34.25085039,-118.2520061
Stk_CA_Fullerton,2.70,2.40,3.00,3.2,-0.17,33.87975686,-117.9180817
Stk_CA_Fairfield,3.50,3.20,3.70,3.2,0.10,38.26401898,-122.0138282
Stk_CA_Fontana,2.60,2.30,2.80,3.2,-0.20,34.0957108,-117.446889
Stk_CA_Hawthorne,2.80,2.60,2.90,3.2,-0.13,33.92040314,-118.3581594
Stk_CA_Fresno,2.90,2.70,3.10,3.2,-0.10,36.75419334,-119.7271366
Stk_CA_Glendale,3.70,3.40,4.10,3.2,0.17,34.13161811,-118.2597457
Stk_CA_Hawthorne,2.70,2.50,2.90,3.2,-0.17,33.91280735,-118.339504
Stk_CA_Downey,2.30,2.10,2.50,3.2,-0.30,33.93561162,-118.1579525
Stk_CA_Hayward,2.40,2.20,2.50,3.2,-0.27,37.63892358,-122.0431552
Stk_CA_Fairfield,2.30,2.10,2.50,3.2,-0.30,38.23502746,-122.0979528
Stk_CA_Garden Grove,2.40,2.20,2.60,3.2,-0.27,33.78216622,-117.9019911
Stk_CA_Glendale,3.30,2.90,3.70,3.2,0.03,34.15489168,-118.2465714
Stk_CA_El Monte,3.30,3.10,3.50,3.2,0.03,34.07089858,-118.0198959
Stk_CA_Fresno,4.10,3.80,4.30,3.2,0.30,36.72501462,-119.7455349
Stk_CA_El Monte,2.70,2.50,2.90,3.2,-0.17,34.05289136,-118.0266949
Stk_CA_Fullerton,2.00,1.80,2.20,3.2,-0.40,33.90020373,-117.9684261
Stk_CA_Fairfield,3.40,3.00,4.00,3.2,0.07,38.29533738,-122.0279778
Stk_CA_Downey,2.60,2.30,2.80,3.2,-0.20,33.95512486,-118.1223635
Stk_CA_Hawthorne,1.00,1.00,1.00,3.2,-0.73,33.93222045,-118.3602769
Stk_CA_Fresno,3.40,3.20,3.70,3.2,0.07,36.77782414,-119.745945
Stk_CA_Fresno,3.10,2.80,3.60,3.2,-0.03,36.82980413,-119.8536494
Stk_CA_Garden Grove,2.60,2.30,2.90,3.2,-0.20,33.78472146,-118.0198654
Stk_CA_Fremont,2.20,2.00,2.40,3.2,-0.33,37.56934266,-122.019435
Stk_CA_Fremont,1.80,1.60,2.00,3.2,-0.47,37.47072206,-121.9128681
Stk_CA_Hayward,2.20,2.10,2.40,3.2,-0.33,37.61815181,-122.0389498
Stk_CA_Fontana,2.70,2.50,2.90,3.2,-0.17,34.08831432,-117.407672
Stk_CA_Garden Grove,2.20,2.00,2.40,3.2,-0.33,33.78574282,-117.9102802
Stk_CA_Escondido,1.00,1.00,1.00,3.2,-0.73,33.21057641,-117.0858712
Stk_CA_Elk Grove,1.90,1.80,2.10,3.2,-0.43,38.38655787,-121.4423205
Stk_CA_Fairfield,3.70,3.40,3.90,3.2,0.17,38.2655649,-122.0396821
Stk_CA_El Cajon,3.60,3.20,4.00,3.2,0.13,32.81247135,-116.9264747
Stk_CA_Fresno,1.70,1.60,1.90,3.2,-0.50,36.88801926,-119.7389974
Stk_CA_El Monte,2.80,2.60,3.10,3.2,-0.13,34.05960246,-118.0345818
Stk_CA_Hayward,2.80,2.60,3.00,3.2,-0.13,37.63622054,-122.0930123
Stk_CA_El Monte,5.30,4.70,6.00,3.2,0.70,34.07708113,-118.0468929
Stk_CA_Glendale,2.40,2.10,2.60,3.2,-0.27,34.20279823,-118.252536
Stk_CA_Garden Grove,2.70,2.50,2.90,3.2,-0.17,33.76372298,-117.9127956
Stk_CA_Glendale,2.80,2.60,3.10,3.2,-0.13,34.1584395,-118.2736658
Stk_CA_Escondido,2.80,2.40,3.20,3.2,-0.13,33.0662741,-117.0510937
Stk_CA_Fresno,4.10,3.80,4.40,3.2,0.30,36.71132448,-119.7411048
Stk_CA_Fullerton,0.80,0.80,0.90,3.2,-0.80,33.8815348,-117.8753483
Stk_CA_Fresno,1.90,1.70,2.10,3.2,-0.43,36.86172319,-119.7949805
Stk_CA_Garden Grove,3.50,3.10,4.00,3.2,0.10,33.78886355,-117.9849587
Stk_CA_Fairfield,1.80,1.70,1.90,3.2,-0.47,38.22424503,-122.1435493
Stk_CA_Downey,2.20,2.00,2.40,3.2,-0.33,33.91322553,-118.1257283
Stk_CA_Fremont,2.30,2.10,2.60,3.2,-0.30,37.58455807,-122.0572529
Stk_CA_Escondido,3.00,2.60,3.30,3.2,-0.07,33.10983346,-117.1129208
Stk_CA_Hayward,1.00,1.00,1.00,3.2,-0.73,37.66178289,-121.9452275
Stk_CA_Hayward,2.40,2.20,2.60,3.2,-0.27,37.65357333,-122.0944503
Stk_CA_Fullerton,2.10,2.00,2.30,3.2,-0.37,33.86377595,-117.9637238
Stk_CA_Fresno,3.40,3.20,3.70,3.2,0.07,36.79779599,-119.7429704
Stk_CA_Folsom,1.60,1.40,1.80,3.2,-0.53,38.67792966,-121.1230678
Stk_CA_Fresno,2.40,2.20,2.60,3.2,-0.27,36.83210132,-119.8702214
Stk_CA_Elk Grove,3.00,2.70,3.30,3.2,-0.07,38.43815247,-121.339287
Stk_CA_El Cajon,3.50,3.30,3.80,3.2,0.10,32.78370138,-116.9402229
Stk_CA_Fresno,4.70,4.30,5.10,3.2,0.50,36.77248007,-119.7791954
Stk_CA_Elk Grove,4.10,3.60,4.60,3.2,0.30,38.38833939,-121.3966453
Stk_CA_Hayward,2.20,2.00,2.30,3.2,-0.33,37.63844404,-122.0734493
Stk_CA_Fontana,2.10,1.90,2.20,3.2,-0.37,34.11393187,-117.4954859
Stk_CA_Fairfield,3.20,2.90,3.40,3.2,0.00,38.2700749,-122.0064188
Stk_CA_Hayward,2.50,2.40,2.70,3.2,-0.23,37.63486647,-122.0697491
Stk_CA_Garden Grove,3.00,2.70,3.20,3.2,-0.07,33.75453972,-117.9458497
Stk_CA_Glendale,3.60,3.10,4.00,3.2,0.13,34.17236611,-118.2886614
Stk_CA_Escondido,3.00,2.70,3.30,3.2,-0.07,33.14558193,-117.0410689
Stk_CA_Glendale,3.60,3.20,4.00,3.2,0.13,34.14075309,-118.2485559
Stk_CA_El Monte,3.00,2.70,3.30,3.2,-0.07,34.0653423,-118.0578331
Stk_CA_Fairfield,3.90,3.50,4.20,3.2,0.23,38.25442487,-122.0415133
Stk_CA_Fresno,3.80,3.50,4.10,3.2,0.20,36.74681743,-119.7634304
Stk_CA_Fontana,3.20,2.90,3.40,3.2,0.00,34.08489109,-117.4269916
Stk_CA_Fresno,4.70,4.40,5.10,3.2,0.50,36.70969552,-119.7816963
Stk_CA_Garden Grove,2.60,2.40,2.80,3.2,-0.20,33.77700775,-117.9876132
Stk_CA_El Monte,6.10,5.20,7.00,3.2,0.97,34.09473549,-118.0310778
Stk_CA_Glendale,3.10,2.80,3.40,3.2,-0.03,34.14884749,-118.2387735
Stk_CA_Hawthorne,3.00,2.80,3.30,3.2,-0.07,33.90737612,-118.3308401
Stk_CA_Fresno,3.20,2.90,3.60,3.2,0.00,36.81597672,-119.7897027
Stk_CA_Escondido,2.80,2.50,3.20,3.2,-0.13,33.08395576,-117.0902601
Stk_CA_Fremont,2.30,2.10,2.50,3.2,-0.30,37.52936223,-121.9931034
Stk_CA_El Cajon,2.60,2.30,3.00,3.2,-0.20,32.7886294,-116.9804884
Stk_CA_Fresno,3.70,3.40,4.00,3.2,0.17,36.79047745,-119.76333
Stk_CA_Elk Grove,1.90,1.80,2.00,3.2,-0.43,38.39940179,-121.3452677
Stk_CA_Hayward,2.00,1.90,2.20,3.2,-0.40,37.65868982,-122.0691464
Stk_CA_Folsom,1.80,1.60,2.00,3.2,-0.47,38.69410574,-121.1564582
Stk_CA_Fullerton,1.80,1.70,2.10,3.2,-0.47,33.88663817,-117.9568637
Stk_CA_El Cajon,2.50,2.20,2.90,3.2,-0.23,32.82023334,-116.9507272
Stk_CA_Fullerton,3.40,2.90,4.20,3.2,0.07,33.90204453,-117.9221616
Stk_CA_Escondido,1.00,1.00,1.00,3.2,-0.73,33.1285451,-117.1278125
Stk_CA_Folsom,2.50,2.20,2.90,3.2,-0.23,38.68830943,-121.1858158
Stk_CA_Fresno,1.00,1.00,1.00,3.2,-0.73,36.67028739,-119.903408
Stk_CA_Fresno,2.60,2.40,2.90,3.2,-0.20,36.81944817,-119.7632087
Stk_CA_Fresno,4.10,3.90,4.30,3.2,0.30,36.7577994,-119.7453702
Stk_CA_El Monte,3.10,2.90,3.40,3.2,-0.03,34.07595449,-118.0344819
Stk_CA_Folsom,3.00,2.70,3.40,3.2,-0.07,38.67625565,-121.175263
Stk_CA_El Monte,1.90,1.70,2.30,3.2,-0.43,34.08769223,-118.0561654
Stk_CA_Fontana,2.10,1.90,2.30,3.2,-0.37,34.09507899,-117.4571843
Stk_CA_Fullerton,2.20,2.00,2.40,3.2,-0.33,33.87071345,-117.8891258
Stk_CA_Fontana,2.10,1.90,2.20,3.2,-0.37,34.1139655,-117.4711132
Stk_CA_Fremont,2.00,1.90,2.20,3.2,-0.40,37.55919333,-121.9915831
Stk_CA_Fontana,2.40,2.10,2.60,3.2,-0.27,34.17258993,-117.4800901
Stk_CA_Fairfield,2.70,2.50,2.90,3.2,-0.17,38.27626309,-122.0156731
Stk_CA_Fresno,2.50,2.40,2.60,3.2,-0.23,36.71340227,-119.7191929
Stk_CA_Glendale,3.00,2.70,3.50,3.2,-0.07,34.16231438,-118.2466005
Stk_CA_Elk Grove,2.30,2.10,2.50,3.2,-0.30,38.41139343,-121.4672586
Stk_CA_Elk Grove,2.60,2.40,2.90,3.2,-0.20,38.39449233,-121.3620315
Stk_CA_Fontana,3.20,3.00,3.40,3.2,0.00,34.10307193,-117.422734
Stk_CA_Hawthorne,3.00,2.80,3.20,3.2,-0.07,33.9091624,-118.3568525
Stk_CA_Hayward,2.10,2.00,2.30,3.2,-0.37,37.65577281,-122.0011433
Stk_CA_Fullerton,3.00,2.70,3.30,3.2,-0.07,33.86047988,-117.9459428
Stk_CA_Fairfield,0.40,0.40,0.50,3.2,-0.93,38.27159113,-121.9464877
Stk_CA_Downey,2.40,2.20,2.60,3.2,-0.27,33.92457104,-118.138127
Stk_CA_Fairfield,2.60,2.40,2.90,3.2,-0.20,38.27535429,-122.0561698
Stk_CA_Fresno,2.80,2.50,3.20,3.2,-0.13,36.84559328,-119.8395886
Stk_CA_Hayward,2.70,2.50,2.90,3.2,-0.17,37.67898893,-122.0907211
Stk_CA_Glendale,2.40,2.10,2.70,3.2,-0.27,34.16840978,-118.2729276
Stk_CA_Fresno,2.80,2.60,3.00,3.2,-0.13,36.84442418,-119.7924141
Stk_CA_Garden Grove,2.80,2.60,3.00,3.2,-0.13,33.79576641,-117.9799113
Stk_CA_Escondido,2.50,2.30,2.80,3.2,-0.23,33.12175526,-117.0542884
Stk_CA_Fresno,3.50,3.30,3.70,3.2,0.10,36.76133323,-119.7272787
Stk_CA_Fresno,3.60,3.30,3.80,3.2,0.13,36.77935295,-119.8545601
Stk_CA_Downey,2.10,1.90,2.40,3.2,-0.37,33.93563445,-118.098116
Stk_CA_Fresno,4.10,3.70,4.40,3.2,0.30,36.73965836,-119.7092568
Stk_CA_Fremont,1.80,1.60,2.00,3.2,-0.47,37.50716131,-121.9271481
Stk_CA_Fresno,4.20,3.90,4.50,3.2,0.33,36.78763028,-119.8222476
Stk_CA_Garden Grove,2.60,2.40,2.80,3.2,-0.20,33.77377522,-117.9441553
Stk_CA_Downey,2.50,2.30,2.70,3.2,-0.23,33.94771587,-118.1251865
Stk_CA_Garden Grove,3.00,2.70,3.30,3.2,-0.07,33.76556447,-117.9804241
Stk_CA_El Cajon,2.70,2.40,3.00,3.2,-0.17,32.81741209,-116.9141594
Stk_CA_Downey,2.50,2.20,2.70,3.2,-0.23,33.92706879,-118.1527448
Stk_CA_Fullerton,2.10,1.80,2.30,3.2,-0.37,33.90402728,-117.8760521
Stk_CA_Lancaster,2.90,2.80,3.10,3.2,-0.10,34.7042504,-118.0993369
Stk_CA_Long Beach,0.30,0.30,0.40,3.2,-0.97,33.7837946,-118.1148009
Stk_CA_Hesperia,1.70,1.60,1.90,3.2,-0.50,34.39808897,-117.3901448
Stk_CA_Livermore,2.10,1.90,2.30,3.2,-0.37,37.68335159,-121.7291864
Stk_CA_Lakewood,2.30,2.10,2.50,3.2,-0.30,33.84254325,-118.0660521
Stk_CA_Huntington Beach,2.40,2.10,2.70,3.2,-0.27,33.70621175,-118.0108448
Stk_CA_Huntington Beach,2.00,1.80,2.20,3.2,-0.40,33.66492919,-117.9840914
Stk_CA_Long Beach,3.10,2.90,3.30,3.2,-0.03,33.77897561,-118.1741618
Stk_CA_Irvine,1.70,1.60,1.90,3.2,-0.50,33.68025032,-117.8217375
Stk_CA_Lake Forest,1.80,1.60,1.90,3.2,-0.47,33.62889091,-117.6843824
Stk_CA_Long Beach,2.80,2.60,3.00,3.2,-0.13,33.80075246,-118.1973578
Stk_CA_Indio,3.30,3.00,3.60,3.2,0.03,33.70743081,-116.2405275
Stk_CA_Huntington Beach,1.60,1.40,1.80,3.2,-0.53,33.73296687,-117.9940249
Stk_CA_Long Beach,2.30,2.10,2.40,3.2,-0.30,33.78619338,-118.1534873
Stk_CA_Huntington Beach,2.70,2.40,3.00,3.2,-0.17,33.7225857,-118.0283993
Stk_CA_Long Beach,2.50,2.30,2.90,3.2,-0.23,33.80329566,-118.1296265
Stk_CA_Lancaster,2.60,2.40,2.90,3.2,-0.20,34.66937869,-118.2111402
Stk_CA_Lakewood,2.50,2.30,2.80,3.2,-0.23,33.85057874,-118.1595642
Stk_CA_Hemet,6.20,5.60,6.80,3.2,1.00,33.75027994,-116.9865117
Stk_CA_Long Beach,3.60,3.20,4.10,3.2,0.13,33.82308044,-118.191637
Stk_CA_Long Beach,2.80,2.60,3.00,3.2,-0.13,33.84218497,-118.1842275
Stk_CA_Long Beach,1.80,1.60,2.10,3.2,-0.47,33.76278407,-118.1490007
Stk_CA_Long Beach,2.80,2.50,3.00,3.2,-0.13,33.87763127,-118.1960831
Stk_CA_Long Beach,4.00,3.80,4.30,3.2,0.27,33.84932018,-118.191734
Stk_CA_Long Beach,3.00,2.80,3.20,3.2,-0.07,33.86910528,-118.189088
Stk_CA_Long Beach,3.30,3.10,3.60,3.2,0.03,33.77238361,-118.1867636
Stk_CA_Huntington Beach,2.50,2.20,2.80,3.2,-0.23,33.64606211,-117.9666227
Stk_CA_Irvine,2.00,1.80,2.30,3.2,-0.40,33.71694124,-117.7543566
Stk_CA_Long Beach,2.70,2.40,3.10,3.2,-0.17,33.82080183,-118.0729182
Stk_CA_Hesperia,2.80,2.60,3.00,3.2,-0.13,34.38259255,-117.3345376
Stk_CA_Lake Forest,2.50,2.30,2.80,3.2,-0.23,33.63405471,-117.6895285
Stk_CA_Inglewood,3.50,3.10,3.90,3.2,0.10,33.98134424,-118.3740121
Stk_CA_Long Beach,1.70,1.50,1.80,3.2,-0.50,33.79470404,-118.1471333
Stk_CA_Huntington Beach,3.20,2.90,3.40,3.2,0.00,33.70833647,-117.9977976
Stk_CA_Long Beach,2.40,2.10,2.60,3.2,-0.27,33.82421232,-118.0984124
Stk_CA_Lake Forest,1.50,1.40,1.70,3.2,-0.57,33.69784589,-117.6609678
Stk_CA_Irvine,2.30,2.00,2.60,3.2,-0.30,33.68568263,-117.7807058
Stk_CA_Inglewood,3.40,3.10,3.70,3.2,0.07,33.95656072,-118.3475931
Stk_CA_Inglewood,2.60,2.20,2.90,3.2,-0.20,33.93993597,-118.3442249
Stk_CA_Livermore,2.30,2.00,2.60,3.2,-0.30,37.67558157,-121.7379851
Stk_CA_Lancaster,4.10,3.60,4.60,3.2,0.30,34.69668103,-118.1569319
Stk_CA_Hemet,3.10,2.80,3.40,3.2,-0.03,33.70763738,-117.0016615
Stk_CA_Indio,5.70,4.80,6.60,3.2,0.83,33.75971593,-116.2675285
Stk_CA_Long Beach,3.20,3.00,3.40,3.2,0.00,33.79348644,-118.1850191
Stk_CA_Long Beach,2.40,2.20,2.60,3.2,-0.27,33.78077873,-118.1567668
Stk_CA_Long Beach,3.10,2.90,3.40,3.2,-0.03,33.77896207,-118.197207
Stk_CA_Indio,2.30,1.90,2.60,3.2,-0.30,33.68931216,-116.2143528
Stk_CA_Livermore,2.10,1.90,2.40,3.2,-0.37,37.69176892,-121.8114434
Stk_CA_Long Beach,2.90,2.70,3.10,3.2,-0.10,33.85994291,-118.1919122
Stk_CA_Lancaster,2.40,2.20,2.60,3.2,-0.27,34.66353235,-118.1057567
Stk_CA_Long Beach,3.30,3.10,3.60,3.2,0.03,33.87163286,-118.1556129
Stk_CA_Irvine,1.00,1.00,1.00,3.2,-0.73,33.64231221,-117.7254257
Stk_CA_Huntington Beach,2.40,2.20,2.70,3.2,-0.27,33.69436235,-118.0358222
Stk_CA_Inglewood,3.10,2.80,3.50,3.2,-0.03,33.96929834,-118.3644407
Stk_CA_Lakewood,2.50,2.40,2.70,3.2,-0.23,33.83505631,-118.0878786
Stk_CA_Huntington Beach,2.90,2.50,3.30,3.2,-0.10,33.67601045,-118.0028204
Stk_CA_Hesperia,2.90,2.80,3.10,3.2,-0.10,34.41360008,-117.3433597
Stk_CA_Lakewood,3.20,3.00,3.50,3.2,0.00,33.85059372,-118.1659211
Stk_CA_Lake Forest,1.80,1.60,1.90,3.2,-0.47,33.6565672,-117.6804454
Stk_CA_Inglewood,4.10,3.60,4.50,3.2,0.30,33.96587379,-118.3362146
Stk_CA_Irvine,2.40,2.20,2.80,3.2,-0.27,33.6622146,-117.8143678
Stk_CA_Irvine,1.50,1.40,1.70,3.2,-0.57,33.69169291,-117.8097463
Stk_CA_Long Beach,2.60,2.40,2.70,3.2,-0.20,33.81527918,-118.2104179
Stk_CA_Irvine,1.00,0.90,1.10,3.2,-0.73,33.70637284,-117.7247527
Stk_CA_Long Beach,1.00,1.00,1.00,3.2,-0.73,33.81526378,-118.1522697
Stk_CA_Inglewood,1.00,1.00,1.00,3.2,-0.73,33.93065768,-118.3203257
Stk_CA_Lake Forest,1.50,1.30,1.60,3.2,-0.57,33.68291504,-117.649808
Stk_CA_Long Beach,3.10,2.90,3.30,3.2,-0.03,33.77897293,-118.1698152
Stk_CA_Lancaster,2.80,2.60,3.00,3.2,-0.13,34.71128717,-118.1571355
Stk_CA_Long Beach,3.10,2.70,3.40,3.2,-0.03,33.80130992,-118.1432151
Stk_CA_Long Beach,2.00,1.80,2.20,3.2,-0.40,33.7654791,-118.1708556
Stk_CA_Indio,1.80,1.70,2.00,3.2,-0.47,33.74449001,-116.2164638
Stk_CA_Long Beach,2.60,2.50,2.80,3.2,-0.20,33.86747043,-118.1668021
Stk_CA_Lancaster,4.10,3.80,4.40,3.2,0.30,34.70433604,-118.0859668
Stk_CA_Huntington Beach,1.90,1.80,2.10,3.2,-0.43,33.67590526,-117.9625212
Stk_CA_Long Beach,3.70,3.20,4.40,3.2,0.17,33.77792479,-118.1075427
Stk_CA_Hemet,4.70,4.20,5.10,3.2,0.50,33.75111494,-116.9504264
Stk_CA_Livermore,2.10,1.90,2.30,3.2,-0.37,37.66730722,-121.8009805
Stk_CA_Inglewood,3.50,3.20,3.90,3.2,0.10,33.9444233,-118.3641053
Stk_CA_Lancaster,2.60,2.40,2.70,3.2,-0.20,34.69664242,-118.1748108
Stk_CA_Inglewood,3.60,3.20,4.10,3.2,0.13,33.95023479,-118.332191
